Date,Open,High,Low,Close,Adj Close,Volume
2015-09-15,60.880001,60.880001,60.880001,60.880001,60.880001,2000
2015-09-16,null,null,null,null,null,null
2015-09-17,62.410000,62.410000,62.410000,62.410000,62.410000,210
2015-09-18,null,null,null,null,null,null
2015-09-21,null,null,null,null,null,null
2015-09-22,60.430000,60.430000,59.889999,59.889999,59.889999,8240
2015-09-23,null,null,null,null,null,null
2015-09-24,null,null,null,null,null,null
2015-09-25,null,null,null,null,null,null
2015-09-28,null,null,null,null,null,null
2015-09-29,58.520000,58.520000,58.520000,58.520000,58.520000,70
2015-09-30,null,null,null,null,null,null
2015-10-01,null,null,null,null,null,null
2015-10-02,null,null,null,null,null,null
2015-10-05,null,null,null,null,null,null
2015-10-06,null,null,null,null,null,null
2015-10-07,null,null,null,null,null,null
2015-10-08,null,null,null,null,null,null
2015-10-09,null,null,null,null,null,null
2015-10-12,null,null,null,null,null,null
2015-10-13,null,null,null,null,null,null
2015-10-14,null,null,null,null,null,null
2015-10-15,null,null,null,null,null,null
2015-10-16,null,null,null,null,null,null
2015-10-19,null,null,null,null,null,null
2015-10-20,null,null,null,null,null,null
2015-10-21,null,null,null,null,null,null
2015-10-22,null,null,null,null,null,null
2015-10-23,66.040001,66.239998,65.959999,66.239998,66.239998,33578
2015-10-26,null,null,null,null,null,null
2015-10-27,null,null,null,null,null,null
2015-10-28,null,null,null,null,null,null
2015-10-29,null,null,null,null,null,null
2015-10-30,null,null,null,null,null,null
2015-11-02,null,null,null,null,null,null
2015-11-03,null,null,null,null,null,null
2015-11-04,null,null,null,null,null,null
2015-11-05,null,null,null,null,null,null
2015-11-06,65.849998,65.849998,65.849998,65.849998,65.849998,750
2015-11-09,null,null,null,null,null,null
2015-11-10,null,null,null,null,null,null
2015-11-11,null,null,null,null,null,null
2015-11-12,65.699997,65.699997,65.699997,65.699997,65.699997,1155
2015-11-13,null,null,null,null,null,null
2015-11-16,null,null,null,null,null,null
2015-11-17,65.860001,65.860001,65.860001,65.860001,65.860001,164
2015-11-18,66.040001,66.040001,66.040001,66.040001,66.040001,64
2015-11-19,66.580002,66.580002,66.239998,66.239998,66.239998,755
2015-11-20,null,null,null,null,null,null
2015-11-23,null,null,null,null,null,null
2015-11-24,null,null,null,null,null,null
2015-11-25,null,null,null,null,null,null
2015-11-26,66.720001,66.720001,66.720001,66.720001,66.720001,12
2015-11-27,null,null,null,null,null,null
2015-11-30,null,null,null,null,null,null
2015-12-01,67.430000,67.430000,67.430000,67.430000,67.430000,383
2015-12-02,null,null,null,null,null,null
2015-12-03,66.720001,66.720001,66.720001,66.720001,66.720001,55
2015-12-04,null,null,null,null,null,null
2015-12-07,65.080002,65.199997,64.529999,64.529999,64.529999,307
2015-12-08,63.430000,63.759998,63.430000,63.759998,63.759998,406
2015-12-09,null,null,null,null,null,null
2015-12-10,null,null,null,null,null,null
2015-12-11,62.419998,62.419998,62.419998,62.419998,62.419998,741
2015-12-14,null,null,null,null,null,null
2015-12-15,null,null,null,null,null,null
2015-12-16,null,null,null,null,null,null
2015-12-17,64.059998,64.059998,64.059998,64.059998,64.059998,107
2015-12-18,62.590000,62.590000,62.590000,62.590000,62.590000,13
2015-12-21,null,null,null,null,null,null
2015-12-22,null,null,null,null,null,null
2015-12-23,63.049999,63.049999,63.049999,63.049999,63.049999,149
2015-12-28,null,null,null,null,null,null
2015-12-29,null,null,null,null,null,null
2015-12-30,null,null,null,null,null,null
2016-01-04,null,null,null,null,null,null
2016-01-05,null,null,null,null,null,null
2016-01-06,null,null,null,null,null,null
2016-01-07,null,null,null,null,null,null
2016-01-08,null,null,null,null,null,null
2016-01-11,null,null,null,null,null,null
2016-01-12,58.470001,58.470001,58.470001,58.470001,58.470001,7
2016-01-13,null,null,null,null,null,null
2016-01-14,null,null,null,null,null,null
2016-01-15,57.520000,57.520000,57.520000,57.520000,57.520000,13
2016-01-18,null,null,null,null,null,null
2016-01-19,null,null,null,null,null,null
2016-01-20,null,null,null,null,null,null
2016-01-21,null,null,null,null,null,null
2016-01-22,null,null,null,null,null,null
2016-01-25,null,null,null,null,null,null
2016-01-26,null,null,null,null,null,null
2016-01-27,null,null,null,null,null,null
2016-01-28,58.630001,58.630001,57.689999,57.689999,57.689999,65
2016-01-29,58.330002,58.330002,58.330002,58.330002,58.330002,350
2016-02-01,58.360001,58.360001,58.360001,58.360001,58.360001,22
2016-02-02,null,null,null,null,null,null
2016-02-03,null,null,null,null,null,null
2016-02-04,null,null,null,null,null,null
2016-02-05,null,null,null,null,null,null
2016-02-08,54.480000,54.480000,54.150002,54.150002,54.150002,144
2016-02-09,53.759998,53.759998,53.759998,53.759998,53.759998,33
2016-02-10,null,null,null,null,null,null
2016-02-11,52.750000,52.750000,52.750000,52.750000,52.750000,14
2016-02-12,null,null,null,null,null,null
2016-02-15,54.700001,54.700001,54.700001,54.700001,54.700001,54
2016-02-16,54.200001,54.200001,54.200001,54.200001,54.200001,26
2016-02-17,55.230000,55.500000,55.230000,55.500000,55.500000,2023
2016-02-18,55.930000,55.970001,55.930000,55.970001,55.970001,2391
2016-02-19,55.720001,55.720001,55.720001,55.720001,55.720001,32
2016-02-22,56.369999,56.369999,56.369999,56.369999,56.369999,16
2016-02-23,null,null,null,null,null,null
2016-02-24,54.939999,54.939999,54.470001,54.470001,54.470001,2009
2016-02-25,54.840000,54.840000,54.840000,54.840000,54.840000,40
2016-02-26,null,null,null,null,null,null
2016-02-29,null,null,null,null,null,null
2016-03-01,null,null,null,null,null,null
2016-03-02,58.209999,58.209999,57.919998,57.919998,57.919998,76
2016-03-03,null,null,null,null,null,null
2016-03-04,null,null,null,null,null,null
2016-03-07,null,null,null,null,null,null
2016-03-08,57.790001,57.790001,57.790001,57.790001,57.790001,60
2016-03-09,58.389999,58.389999,58.389999,58.389999,58.389999,2
2016-03-10,58.740002,60.279999,57.639999,57.639999,57.639999,19003
2016-03-11,58.540001,59.049999,58.480000,58.849998,58.849998,10200
2016-03-14,59.610001,59.610001,59.529999,59.529999,59.529999,12600
2016-03-15,null,null,null,null,null,null
2016-03-16,null,null,null,null,null,null
2016-03-17,58.180000,58.180000,58.180000,58.180000,58.180000,2000
2016-03-18,58.580002,58.580002,58.580002,58.580002,58.580002,2000
2016-03-21,58.959999,59.060001,58.959999,59.060001,59.060001,2200
2016-03-22,58.400002,58.400002,58.110001,58.110001,58.110001,2966
2016-03-23,null,null,null,null,null,null
2016-03-24,null,null,null,null,null,null
2016-03-29,null,null,null,null,null,null
2016-03-30,58.950001,58.950001,58.950001,58.950001,58.950001,238
2016-03-31,null,null,null,null,null,null
2016-04-01,56.590000,56.590000,56.590000,56.590000,56.590000,79
2016-04-04,null,null,null,null,null,null
2016-04-05,null,null,null,null,null,null
2016-04-06,null,null,null,null,null,null
2016-04-07,null,null,null,null,null,null
2016-04-08,null,null,null,null,null,null
2016-04-11,null,null,null,null,null,null
2016-04-12,null,null,null,null,null,null
2016-04-13,58.080002,58.340000,58.080002,58.340000,58.340000,2030
2016-04-14,58.970001,59.080002,58.970001,59.080002,59.080002,230
2016-04-15,null,null,null,null,null,null
2016-04-18,null,null,null,null,null,null
2016-04-19,null,null,null,null,null,null
2016-04-20,null,null,null,null,null,null
2016-04-21,60.669998,60.910000,60.669998,60.910000,60.910000,2294
2016-04-22,60.810001,60.830002,60.790001,60.790001,60.790001,10914
2016-04-25,null,null,null,null,null,null
2016-04-26,null,null,null,null,null,null
2016-04-27,60.439999,60.459999,60.110001,60.369999,60.369999,19888
2016-04-28,null,null,null,null,null,null
2016-04-29,null,null,null,null,null,null
2016-05-02,59.000000,59.119999,58.910000,58.910000,58.910000,22400
2016-05-03,null,null,null,null,null,null
2016-05-04,57.560001,57.560001,57.560001,57.560001,57.560001,22102
2016-05-06,57.209999,57.209999,57.209999,57.209999,57.209999,10117
2016-05-09,57.549999,57.549999,57.549999,57.549999,57.549999,21
2016-05-10,null,null,null,null,null,null
2016-05-11,null,null,null,null,null,null
2016-05-12,57.310001,57.310001,57.310001,57.310001,57.310001,17048
2016-05-13,null,null,null,null,null,null
2016-05-17,null,null,null,null,null,null
2016-05-18,null,null,null,null,null,null
2016-05-19,57.330002,57.660000,57.330002,57.660000,57.660000,47
2016-05-20,null,null,null,null,null,null
2016-05-23,null,null,null,null,null,null
2016-05-24,null,null,null,null,null,null
2016-05-25,null,null,null,null,null,null
2016-05-26,null,null,null,null,null,null
2016-05-27,60.349998,60.349998,60.349998,60.349998,60.349998,44
2016-05-30,null,null,null,null,null,null
2016-05-31,null,null,null,null,null,null
2016-06-01,null,null,null,null,null,null
2016-06-02,60.099998,60.099998,60.099998,60.099998,60.099998,2000
2016-06-03,null,null,null,null,null,null
2016-06-06,null,null,null,null,null,null
2016-06-07,59.779999,60.080002,59.779999,60.060001,60.060001,2106
2016-06-08,null,null,null,null,null,null
2016-06-09,null,null,null,null,null,null
2016-06-10,58.310001,58.310001,57.869999,57.869999,57.869999,2031
2016-06-13,null,null,null,null,null,null
2016-06-14,55.580002,55.580002,55.580002,55.580002,55.580002,55
2016-06-15,null,null,null,null,null,null
2016-06-16,55.439999,55.439999,55.439999,55.439999,55.439999,500
2016-06-17,56.669998,56.669998,56.320000,56.320000,56.320000,2549
2016-06-20,null,null,null,null,null,null
2016-06-21,null,null,null,null,null,null
2016-06-22,58.779999,58.849998,58.779999,58.849998,58.849998,12068
2016-06-23,null,null,null,null,null,null
2016-06-24,null,null,null,null,null,null
2016-06-27,54.990002,55.169998,53.000000,53.000000,53.000000,15500
2016-06-28,null,null,null,null,null,null
2016-06-29,null,null,null,null,null,null
2016-06-30,56.259998,56.590000,56.259998,56.590000,56.590000,8000
2016-07-01,57.060001,57.060001,57.060001,57.060001,57.060001,2000
2016-07-04,null,null,null,null,null,null
2016-07-05,55.779999,55.779999,55.779999,55.779999,55.779999,700
2016-07-06,null,null,null,null,null,null
2016-07-07,null,null,null,null,null,null
2016-07-08,null,null,null,null,null,null
2016-07-11,null,null,null,null,null,null
2016-07-12,58.119999,58.119999,58.119999,58.119999,58.119999,2000
2016-07-13,null,null,null,null,null,null
2016-07-14,58.580002,58.799999,58.180000,58.799999,58.799999,6000
2016-07-15,null,null,null,null,null,null
2016-07-18,58.840000,58.840000,58.130001,58.139999,58.139999,4500
2016-07-19,null,null,null,null,null,null
2016-07-20,58.570000,58.730000,58.570000,58.730000,58.730000,4000
2016-07-21,58.470001,58.470001,58.419998,58.419998,58.419998,4000
2016-07-22,null,null,null,null,null,null
2016-07-25,null,null,null,null,null,null
2016-07-26,null,null,null,null,null,null
2016-07-27,null,null,null,null,null,null
2016-07-28,null,null,null,null,null,null
2016-07-29,null,null,null,null,null,null
2016-08-02,null,null,null,null,null,null
2016-08-03,57.520000,57.520000,57.520000,57.520000,57.520000,2000
2016-08-04,58.060001,58.060001,58.060001,58.060001,58.060001,12051
2016-08-05,null,null,null,null,null,null
2016-08-08,null,null,null,null,null,null
2016-08-09,59.180000,59.180000,59.180000,59.180000,59.180000,6034
2016-08-10,null,null,null,null,null,null
2016-08-11,null,null,null,null,null,null
2016-08-12,null,null,null,null,null,null
2016-08-15,60.330002,60.330002,60.330002,60.330002,60.330002,2000
2016-08-16,null,null,null,null,null,null
2016-08-17,null,null,null,null,null,null
2016-08-18,59.180000,59.180000,59.180000,59.180000,59.180000,2000
2016-08-19,58.930000,58.930000,58.930000,58.930000,58.930000,2500
2016-08-22,58.520000,58.520000,58.520000,58.520000,58.520000,2000
2016-08-23,null,null,null,null,null,null
2016-08-24,null,null,null,null,null,null
2016-08-25,null,null,null,null,null,null
2016-08-26,59.599998,59.599998,59.599998,59.599998,59.599998,2000
2016-08-29,null,null,null,null,null,null
2016-08-30,null,null,null,null,null,null
2016-08-31,null,null,null,null,null,null
2016-09-01,59.630001,59.630001,59.630001,59.630001,59.630001,1000
2016-09-02,60.270000,60.610001,60.270000,60.610001,60.610001,6000
2016-09-05,61.230000,61.230000,61.230000,61.230000,61.230000,2000
2016-09-06,null,null,null,null,null,null
2016-09-07,null,null,null,null,null,null
2016-09-08,61.200001,61.200001,60.310001,60.310001,60.310001,11000
2016-09-09,null,null,null,null,null,null
2016-09-12,59.439999,59.580002,59.169998,59.580002,59.580002,13500
2016-09-13,60.029999,60.029999,59.939999,59.939999,59.939999,4500
2016-09-14,59.020000,59.130001,59.000000,59.000000,59.000000,12500
2016-09-15,58.720001,58.840000,58.430000,58.430000,58.430000,24602
2016-09-16,58.650002,58.810001,58.040001,58.040001,58.040001,16000
2016-09-19,58.619999,58.799999,58.590000,58.799999,58.799999,6000
2016-09-20,58.669998,59.080002,58.660000,59.080002,59.080002,4500
2016-09-21,59.099998,59.099998,59.099998,59.099998,59.099998,2000
2016-09-22,59.680000,60.340000,59.680000,60.340000,60.340000,4500
2016-09-23,null,null,null,null,null,null
2016-09-26,59.310001,59.310001,58.970001,58.970001,58.970001,7000
2016-09-27,58.950001,58.950001,58.950001,58.950001,58.950001,2500
2016-09-28,59.509998,59.689999,59.509998,59.689999,59.689999,8000
2016-09-29,null,null,null,null,null,null
2016-09-30,58.310001,59.540001,58.110001,59.540001,59.540001,14500
2016-10-03,59.259998,59.259998,59.259998,59.259998,59.259998,2500
2016-10-04,59.930000,59.930000,59.810001,59.810001,59.810001,8000
2016-10-05,null,null,null,null,null,null
2016-10-06,null,null,null,null,null,null
2016-10-07,59.650002,59.650002,59.639999,59.639999,59.639999,2500
2016-10-10,59.439999,59.439999,59.439999,59.439999,59.439999,2000
2016-10-11,null,null,null,null,null,null
2016-10-12,59.889999,59.889999,59.700001,59.700001,59.700001,8034
2016-10-13,58.959999,58.959999,58.639999,58.639999,58.639999,6500
2016-10-14,59.360001,60.130001,59.360001,60.130001,60.130001,9000
2016-10-17,null,null,null,null,null,null
2016-10-18,60.360001,60.500000,60.360001,60.500000,60.500000,5000
2016-10-19,null,null,null,null,null,null
2016-10-20,null,null,null,null,null,null
2016-10-21,null,null,null,null,null,null
2016-10-24,61.650002,61.650002,61.650002,61.650002,61.650002,2000
2016-10-25,null,null,null,null,null,null
2016-10-26,null,null,null,null,null,null
2016-10-27,61.279999,61.279999,61.279999,61.279999,61.279999,2000
2016-10-28,60.790001,60.810001,60.650002,60.810001,60.810001,11500
2016-10-31,null,null,null,null,null,null
2016-11-01,60.509998,60.509998,60.130001,60.130001,60.130001,8500
2016-11-02,59.279999,59.279999,59.279999,59.279999,59.279999,2500
2016-11-03,null,null,null,null,null,null
2016-11-04,null,null,null,null,null,null
2016-11-07,null,null,null,null,null,null
2016-11-08,59.660000,59.660000,59.660000,59.660000,59.660000,2500
2016-11-09,59.270000,59.330002,58.990002,58.990002,58.990002,18000
2016-11-10,null,null,null,null,null,null
2016-11-11,60.860001,60.860001,60.419998,60.419998,60.419998,6000
2016-11-14,60.910000,60.910000,60.910000,60.910000,60.910000,4586
2016-11-15,60.619999,60.619999,60.619999,60.619999,60.619999,2000
2016-11-16,null,null,null,null,null,null
2016-11-17,null,null,null,null,null,null
2016-11-18,60.200001,60.200001,60.200001,60.200001,60.200001,2000
2016-11-21,59.900002,60.310001,59.889999,60.310001,60.310001,9000
2016-11-22,null,null,null,null,null,null
2016-11-23,60.349998,60.349998,60.340000,60.340000,60.340000,2500
2016-11-24,60.240002,60.240002,60.209999,60.209999,60.209999,2500
2016-11-25,null,null,null,null,null,null
2016-11-28,60.400002,60.400002,59.930000,60.110001,60.110001,9000
2016-11-29,null,null,null,null,null,null
2016-11-30,60.500000,60.500000,60.490002,60.490002,60.490002,4000
2016-12-01,60.180000,60.180000,60.180000,60.180000,60.180000,1500
2016-12-02,null,null,null,null,null,null
2016-12-05,60.060001,60.689999,60.060001,60.689999,60.689999,12000
2016-12-06,null,null,null,null,null,null
2016-12-07,null,null,null,null,null,null
2016-12-08,62.610001,62.770000,62.610001,62.759998,62.759998,4500
2016-12-09,null,null,null,null,null,null
2016-12-12,63.669998,63.669998,63.669998,63.669998,63.669998,2500
2016-12-13,null,null,null,null,null,null
2016-12-14,64.139999,64.139999,64.139999,64.139999,64.139999,2000
2016-12-15,64.389999,64.389999,64.220001,64.269997,64.269997,11500
2016-12-16,null,null,null,null,null,null
2016-12-19,64.800003,64.800003,64.800003,64.800003,64.800003,2000
2016-12-20,null,null,null,null,null,null
2016-12-21,65.089996,65.089996,65.089996,65.089996,65.089996,5200
2016-12-22,null,null,null,null,null,null
2016-12-23,null,null,null,null,null,null
2016-12-27,null,null,null,null,null,null
2016-12-28,65.220001,65.220001,65.220001,65.220001,65.220001,4000
2016-12-29,null,null,null,null,null,null
2016-12-30,null,null,null,null,null,null
2017-01-03,null,null,null,null,null,null
2017-01-04,null,null,null,null,null,null
2017-01-05,null,null,null,null,null,null
2017-01-06,null,null,null,null,null,null
2017-01-09,65.830002,65.830002,65.830002,65.830002,65.830002,2086
2017-01-10,null,null,null,null,null,null
2017-01-11,65.809998,65.870003,65.809998,65.870003,65.870003,4000
2017-01-12,null,null,null,null,null,null
2017-01-13,null,null,null,null,null,null
2017-01-16,null,null,null,null,null,null
2017-01-17,null,null,null,null,null,null
2017-01-18,null,null,null,null,null,null
2017-01-19,65.400002,65.489998,65.400002,65.489998,65.489998,2600
2017-01-20,65.750000,65.750000,65.750000,65.750000,65.750000,2000
2017-01-23,65.190002,65.190002,65.190002,65.190002,65.190002,19
2017-01-24,null,null,null,null,null,null
2017-01-25,65.989998,65.989998,65.989998,65.989998,65.989998,2000
2017-01-26,null,null,null,null,null,null
2017-01-27,null,null,null,null,null,null
2017-01-30,null,null,null,null,null,null
2017-01-31,64.690002,64.690002,64.690002,64.690002,64.690002,2000
2017-02-01,null,null,null,null,null,null
2017-02-02,64.760002,64.910004,64.760002,64.910004,64.910004,4000
2017-02-03,65.300003,65.300003,65.290001,65.290001,65.290001,2500
2017-02-06,65.239998,65.239998,64.900002,64.900002,64.900002,2150
2017-02-07,null,null,null,null,null,null
2017-02-08,64.669998,64.669998,64.669998,64.669998,64.669998,100
2017-02-09,64.690002,64.690002,64.690002,64.690002,64.690002,2000
2017-02-10,null,null,null,null,null,null
2017-02-13,null,null,null,null,null,null
2017-02-14,null,null,null,null,null,null
2017-02-15,66.430000,66.430000,66.300003,66.300003,66.300003,3660
2017-02-16,null,null,null,null,null,null
2017-02-17,null,null,null,null,null,null
2017-02-20,null,null,null,null,null,null
2017-02-21,null,null,null,null,null,null
2017-02-22,66.559998,66.559998,66.559998,66.559998,66.559998,2000
2017-02-23,null,null,null,null,null,null
2017-02-24,66.180000,66.180000,65.550003,65.779999,65.779999,9500
2017-02-27,null,null,null,null,null,null
2017-02-28,null,null,null,null,null,null
2017-03-01,null,null,null,null,null,null
2017-03-02,67.580002,67.580002,67.580002,67.580002,67.580002,1500
2017-03-03,null,null,null,null,null,null
2017-03-06,null,null,null,null,null,null
2017-03-07,null,null,null,null,null,null
2017-03-08,67.709999,67.709999,67.709999,67.709999,67.709999,2000
2017-03-09,68.019997,68.019997,68.019997,68.019997,68.019997,2000
2017-03-10,68.540001,68.540001,68.540001,68.540001,68.540001,2500
2017-03-13,null,null,null,null,null,null
2017-03-14,null,null,null,null,null,null
2017-03-15,null,null,null,null,null,null
2017-03-16,68.690002,68.690002,68.680000,68.680000,68.680000,4500
2017-03-17,null,null,null,null,null,null
2017-03-20,68.760002,68.760002,68.760002,68.760002,68.760002,500
2017-03-21,68.510002,68.510002,68.510002,68.510002,68.510002,2326
2017-03-22,null,null,null,null,null,null
2017-03-23,68.250000,68.720001,68.250000,68.720001,68.720001,5000
2017-03-24,null,null,null,null,null,null
2017-03-27,null,null,null,null,null,null
2017-03-28,69.000000,69.000000,69.000000,69.000000,69.000000,2000
2017-03-29,69.500000,69.500000,69.500000,69.500000,69.500000,2500
2017-03-30,null,null,null,null,null,null
2017-03-31,null,null,null,null,null,null
2017-04-03,null,null,null,null,null,null
2017-04-04,69.290001,69.290001,69.290001,69.290001,69.290001,1500
2017-04-05,null,null,null,null,null,null
2017-04-06,null,null,null,null,null,null
2017-04-07,null,null,null,null,null,null
2017-04-10,null,null,null,null,null,null
2017-04-11,69.400002,69.400002,69.059998,69.059998,69.059998,5000
2017-04-12,69.870003,69.870003,69.870003,69.870003,69.870003,2000
2017-04-13,null,null,null,null,null,null
2017-04-18,68.629997,68.629997,68.309998,68.309998,68.309998,7500
2017-04-19,null,null,null,null,null,null
2017-04-20,68.800003,68.800003,68.800003,68.800003,68.800003,2500
2017-04-21,68.739998,68.739998,68.480003,68.480003,68.480003,7500
2017-04-24,71.279999,71.559998,71.279999,71.550003,71.550003,5000
2017-04-25,71.720001,71.839996,71.720001,71.839996,71.839996,4500
2017-04-26,71.720001,71.720001,71.720001,71.720001,71.720001,150
2017-04-27,null,null,null,null,null,null
2017-04-28,null,null,null,null,null,null
2017-05-02,71.699997,71.699997,71.639999,71.699997,71.699997,16328
2017-05-03,71.959999,71.959999,71.930000,71.930000,71.930000,6470
2017-05-04,72.720001,72.720001,72.720001,72.720001,72.720001,100
2017-05-05,null,null,null,null,null,null
2017-05-08,73.639999,73.639999,73.639999,73.639999,73.639999,1615
2017-05-09,73.620003,73.620003,73.620003,73.620003,73.620003,12
2017-05-10,null,null,null,null,null,null
2017-05-11,73.370003,73.370003,73.370003,73.370003,73.370003,2500
